                                                                                                                                                          HISTORY OF SALES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Customer;;;;;;;;;;;;;Report Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Item;;;;;;;;;;;;;User;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesrep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
End Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Order #;Org Id;Warehouse Id;Year;Month;Invoice Number;Document Number;Invoice GL Date;Invoice Date;Customer Name;Cost Center;Major;Minor;Unique;Item (Product);Quantity Invoiced;U of M;Local Unit Selling Price;Local Sales Amount;Local Unit Cost;Local Fiscal Cost;Local Gross Profit;Gross Profit Margin %;USD Sales Amt;USD Cost of Goods;USD Gross Profit;USD Gross Profit Margin %;VAT;Slsrep Name;Customer #;Tran Type;Sales Order #;IBU;Group IBU;Sub IBU;Pack Code;Purchase Order Info;Item (Product) Code;REFERENCE;Dispatch Date;Dispatch Customer;Dispatch Cust Name;Dispatch Destination;Controlled Product;Currency;Exchange Rate Usd;Incoterm;Line Type;Quantity in KG;UoM Conversion;Transaction Date;Fiscal Number;;;
01-1-85653;623;;2022;9;01-1-85653;;29-sep-22;1-jul-22;SIGMA INKS CORPORATION;1220;;;;Data Conversion Opening balance;1;;42,53;16.698,69;0;0;16.698,69;100%;842,7;0;842,7;100%;0%;Sofia Cruz;1080714;BLA_CONVERSION_INV;01-1-85653;ACES;Inks;Inks;;;;01-1-85653;;;SIGMA INKS CORPORATION;AMERICA;;USD;19,8157;;LINE;0;0;;??;;;
01-1-85665;623;;2022;9;01-1-85665;;29-sep-22;1-jul-22;NYPRO HEALTHCARE BAJA INC;1220;;;;Data Conversion Opening balance;1;;30.357,60;30.357,60;0;0;30.357,60;100%;1.532,00;0;1.532,00;100%;0%;David Oceguera;1080713;BLA_CONVERSION_INV;01-1-85665;Polymers;Plastics;Compounders;;;;01-1-85665;;;NYPRO HEALTHCARE BAJA INC;AMERICA;;MXN;19,8157;;LINE;0;0;;??;;;
01-1-85670;623;;2022;9;01-1-85670;;29-sep-22;2-jul-22;CEMENTOS QUIMICOS INDUSTRIALES DE MEXICO, SA DE CV;1220;;;;Data Conversion Opening balance;1;;43,75;17.336,51;0;0;17.336,51;100%;870,91;0;870,91;100%;0%;Sandra López;1080502;BLA_CONVERSION_INV;01-1-85670;ACES;Construction;Cement-based products;;;;01-1-85670;;;CEMENTOS QUIMICOS INDUSTRIALES DE MEXICO, SA DE CV;MEXICO;;USD;19,9062;;LINE;0;0;;??;;;
01-1-85689;623;;2022;9;01-1-85689;;29-sep-22;5-jul-22;AUTOMOTIVE LIGHTING LLC;1220;;;;Data Conversion Opening balance;1;;319,03;128.080,44;0;0;128.080,44;100%;6.392,26;0;6.392,26;100%;0%;David Oceguera;1080692;BLA_CONVERSION_INV;01-1-85689;Automotive;Automotive Plastics;Compounders & Auto parts;;;;01-1-85689;;;AUTOMOTIVE LIGHTING LLC;AMERICA;;USD;20,0368;;LINE;0;0;;??;;;
01-1-85716;623;;2022;9;01-1-85716;;29-sep-22;6-jul-22;SUNPOWER CORPORATION MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;64,65;25.555,34;0;0;25.555,34;100%;1.285,37;0;1.285,37;100%;0%;Samantha Acevedo;1080569;BLA_CONVERSION_INV;01-1-85716;ACES;Adhesives/Sealants;Sealants;;;;01-1-85716;;;SUNPOWER CORPORATION MEXICO, S DE RL DE CV;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
01-1-85717;623;;2022;9;01-1-85717;;29-sep-22;6-jul-22;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;1220;;;;Data Conversion Opening balance;1;;87,41;34.552,01;0;0;34.552,01;100%;1.737,88;0;1.737,88;100%;0%;Samantha Acevedo;1080616;BLA_CONVERSION_INV;01-1-85717;Multi-Industry (Others);Metal Working;Metal Working Others;;;;01-1-85717;;;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
01-1-85723;623;;2022;9;01-1-85723;;29-sep-22;6-jul-22;SPECTRUM BRANDS HHI MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;46,72;18.466,12;0;0;18.466,12;100%;928,8;0;928,8;100%;0%;Alfonso Suárez;1080595;BLA_CONVERSION_INV;01-1-85723;Multi-Industry (Others);Metal Working;Fabricated metal products;;;;01-1-85723;;;SPECTRUM BRANDS HHI MEXICO, S DE RL DE CV;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
01-1-85744;623;;2022;9;01-1-85744;;29-sep-22;7-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;35,43;13.964,74;0;0;13.964,74;100%;703,4;0;703,4;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85744;Polymers;Plastics;Injection moulding;;;;01-1-85744;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8532;;LINE;0;0;;??;;;
01-1-85757;623;;2022;9;01-1-85757;;29-sep-22;8-jul-22;INDUSTRIAL VALLERA DE MEXICALI, S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;31,64;12.614,39;0;0;12.614,39;100%;631,8;0;631,8;100%;0%;Alfonso Suárez;1080622;BLA_CONVERSION_INV;01-1-85757;Multi-Industry (Others);Other;All Others;;;;01-1-85757;;;INDUSTRIAL VALLERA DE MEXICALI, S.A. DE C.V.;MEXICO;;USD;19,9658;;LINE;0;0;;??;;;
01-1-85758;623;;2022;9;01-1-85758;;29-sep-22;8-jul-22;AUTOMOTIVE LIGHTING LLC;1220;;;;Data Conversion Opening balance;1;;480,24;191.439,68;0;0;191.439,68;100%;9.588,38;0;9.588,38;100%;0%;David Oceguera;1080692;BLA_CONVERSION_INV;01-1-85758;Automotive;Automotive Plastics;Compounders & Auto parts;;;;01-1-85758;;;AUTOMOTIVE LIGHTING LLC;AMERICA;;USD;19,9658;;LINE;0;0;;??;;;
01-1-85759;623;;2022;9;01-1-85759;;29-sep-22;8-jul-22;LOPEZ ESPINOZA ADAN OCTAVIO;1220;;;;Data Conversion Opening balance;1;;37,38;14.900,08;0;0;14.900,08;100%;746,28;0;746,28;100%;0%;Alfonso Suárez;1080561;BLA_CONVERSION_INV;01-1-85759;Multi-Industry (Others);Distributors;Distributors Others;;;;01-1-85759;;;LOPEZ ESPINOZA ADAN OCTAVIO;MEXICO;;USD;19,9658;;LINE;0;0;;??;;;
01-1-85760;623;;2022;9;01-1-85760;;29-sep-22;8-jul-22;AUTOMOTIVE LIGHTING LLC;1220;;;;Data Conversion Opening balance;1;;90,89;36.231,74;0;0;36.231,74;100%;1.814,69;0;1.814,69;100%;0%;David Oceguera;1080692;BLA_CONVERSION_INV;01-1-85760;Automotive;Automotive Plastics;Compounders & Auto parts;;;;01-1-85760;;;AUTOMOTIVE LIGHTING LLC;AMERICA;;USD;19,9658;;LINE;0;0;;??;;;
01-1-85780;623;;2022;9;01-1-85780;;29-sep-22;9-jul-22;SMITHS MEDICAL ASD, INC;1220;;;;Data Conversion Opening balance;1;;104,98;41.958,16;0;0;41.958,16;100%;2.098,80;0;2.098,80;100%;0%;Samantha Acevedo;1080757;BLA_CONVERSION_INV;01-1-85780;Polymers;Plastics;Injection moulding;;;;01-1-85780;;;SMITHS MEDICAL ASD, INC;IRELAND;;USD;19,9915;;LINE;0;0;;??;;;
01-1-85809;623;;2022;9;01-1-85809;;29-sep-22;13-jul-22;GCC CEMENTO SA DE CV;1220;;;;Data Conversion Opening balance;1;;1.201,92;475.017,89;0;0;475.017,89;100%;23.894,26;0;23.894,26;100%;0%;Sandra López;1080600;BLA_CONVERSION_INV;01-1-85809;ACES;Construction;Cement-based products;;;;01-1-85809;;;GCC CEMENTO SA DE CV;MEXICO;;USD;19,88;;LINE;0;0;;??;;;
01-1-85814;623;;2022;9;01-1-85814;;29-sep-22;13-jul-22;GUAYCAN QUIMICOS Y PETROLIFEROS, SA DE CV;1220;;;;Data Conversion Opening balance;1;;111,26;43.971,38;0;0;43.971,38;100%;2.221,84;0;2.221,84;100%;0%;Samantha Acevedo;1080671;BLA_CONVERSION_INV;01-1-85814;ACES;Elastoners;Coatings Elastomers Others;;;;01-1-85814;;;GUAYCAN QUIMICOS Y PETROLIFEROS, SA DE CV;MEXICO;;USD;19,88;;LINE;0;0;;??;;;
01-1-85822;623;;2022;9;01-1-85822;;29-sep-22;13-jul-22;SMITHS MEDICAL ASD, INC;1220;;;;Data Conversion Opening balance;1;;17,93;7.085,23;0;0;7.085,23;100%;356,4;0;356,4;100%;0%;Samantha Acevedo;1080757;BLA_CONVERSION_INV;01-1-85822;Polymers;Plastics;Injection moulding;;;;01-1-85822;;;SMITHS MEDICAL ASD, INC;IRELAND;;USD;19,88;;LINE;0;0;;??;;;
01-1-85833;623;;2022;9;01-1-85833;;29-sep-22;14-jul-22;VISHAY DALE ELECTRONICS INC;1220;;;;Data Conversion Opening balance;1;;243,23;95.912,69;0;0;95.912,69;100%;4.830,00;0;4.830,00;100%;0%;Christian Valdivia;1080691;BLA_CONVERSION_INV;01-1-85833;Multi-Industry (Others);Other;All Others;;;;01-1-85833;;;VISHAY DALE ELECTRONICS INC;AMERICA;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85834;623;;2022;9;01-1-85834;;29-sep-22;14-jul-22;VISHAY DALE ELECTRONICS INC;1220;;;;Data Conversion Opening balance;1;;79,11;31.194,86;0;0;31.194,86;100%;1.570,92;0;1.570,92;100%;0%;Christian Valdivia;1080691;BLA_CONVERSION_INV;01-1-85834;Multi-Industry (Others);Other;All Others;;;;01-1-85834;;;VISHAY DALE ELECTRONICS INC;AMERICA;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85835;623;;2022;9;01-1-85835;;29-sep-22;14-jul-22;VISHAY DALE ELECTRONICS INC;1220;;;;Data Conversion Opening balance;1;;50,82;20.040,39;0;0;20.040,39;100%;1.009,20;0;1.009,20;100%;0%;Christian Valdivia;1080691;BLA_CONVERSION_INV;01-1-85835;Multi-Industry (Others);Other;All Others;;;;01-1-85835;;;VISHAY DALE ELECTRONICS INC;AMERICA;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85842;623;;2022;9;01-1-85842;;29-sep-22;14-jul-22;SUNPOWER CORPORATION MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;172,61;68.065,44;0;0;68.065,44;100%;3.427,66;0;3.427,66;100%;0%;Samantha Acevedo;1080569;BLA_CONVERSION_INV;01-1-85842;ACES;Adhesives/Sealants;Sealants;;;;01-1-85842;;;SUNPOWER CORPORATION MEXICO, S DE RL DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85843;623;;2022;9;01-1-85843;;29-sep-22;14-jul-22;GARCIA AVITIA ALMA VERENICE;1220;;;;Data Conversion Opening balance;1;;140,54;55.417,28;0;0;55.417,28;100%;2.790,72;0;2.790,72;100%;0%;Arcelia Domínguez;1080531;BLA_CONVERSION_INV;01-1-85843;Multi-Industry (Others);Distributors;Chemical Distributors;;;;01-1-85843;;;GARCIA AVITIA ALMA VERENICE;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85845;623;;2022;9;01-1-85845;;29-sep-22;14-jul-22;HYUNDAI DE MEXICO, SA DE CV;1220;;;;Data Conversion Opening balance;1;;221,46;83.383,28;0;0;83.383,28;100%;4.199,04;0;4.199,04;100%;0%;David Oceguera;1080716;BLA_CONVERSION_INV;01-1-85845;Automotive;Tier 1;Automotive Purge & Dilution Solvents;;;;01-1-85845;;;HYUNDAI DE MEXICO, SA DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85850;623;;2022;9;01-1-85850;;29-sep-22;14-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;141,69;55.872,02;0;0;55.872,02;100%;2.813,62;0;2.813,62;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85850;Polymers;Plastics;Injection moulding;;;;01-1-85850;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85851;623;;2022;9;01-1-85851;;29-sep-22;14-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;2,57;1.012,15;0;0;1.012,15;100%;50,97;0;50,97;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85851;Polymers;Plastics;Injection moulding;;;;01-1-85851;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85852;623;;2022;9;01-1-85852;;29-sep-22;14-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;6,05;2.386,90;0;0;2.386,90;100%;120,2;0;120,2;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85852;Polymers;Plastics;Injection moulding;;;;01-1-85852;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85853;623;;2022;9;01-1-85853;;29-sep-22;14-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;11,71;4.618,70;0;0;4.618,70;100%;232,59;0;232,59;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85853;Polymers;Plastics;Injection moulding;;;;01-1-85853;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
01-1-85855;623;;2022;9;01-1-85855;;29-sep-22;15-jul-22;GAMBRO RENAL PRODUCTS, INC;1220;;;;Data Conversion Opening balance;1;;180,41;72.256,07;0;0;72.256,07;100%;3.608,02;0;3.608,02;100%;0%;Samantha Acevedo;1080710;BLA_CONVERSION_INV;01-1-85855;Polymers;Plastics;Injection moulding;;;;01-1-85855;;;GAMBRO RENAL PRODUCTS, INC;AMERICA;;USD;19,9988;;LINE;0;0;;??;;;
01-1-85857;623;;2022;9;01-1-85857;;29-sep-22;15-jul-22;PRODUCTOS UROLOGOS DE MEXICO, SA DE CV;1220;;;;Data Conversion Opening balance;1;;113,44;45.370,28;0;0;45.370,28;100%;2.268,65;0;2.268,65;100%;0%;David Oceguera;1080729;BLA_CONVERSION_INV;01-1-85857;Polymers;Plastics;Extrusion;;;;01-1-85857;;;PRODUCTOS UROLOGOS DE MEXICO, SA DE CV;MEXICO;;USD;19,9988;;LINE;0;0;;??;;;
01-1-85859;623;;2022;9;01-1-85859;;29-sep-22;15-jul-22;INDUSTRIAS LA MESA, S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;8.396,27;8.396,27;0;0;8.396,27;100%;419,84;0;419,84;100%;0%;Christian Valdivia;1080582;BLA_CONVERSION_INV;01-1-85859;Multi-Industry (Others);Other;All Others;;;;01-1-85859;;;INDUSTRIAS LA MESA, S.A. DE C.V.;MEXICO;;MXN;19,9988;;LINE;0;0;;??;;;
01-1-85868;623;;2022;9;01-1-85868;;29-sep-22;15-jul-22;SIGMA INKS CORPORATION;1220;;;;Data Conversion Opening balance;1;;47,85;19.138,85;0;0;19.138,85;100%;957;0;957;100%;0%;Sofia Cruz;1080714;BLA_CONVERSION_INV;01-1-85868;ACES;Inks;Inks;;;;01-1-85868;;;SIGMA INKS CORPORATION;AMERICA;;USD;19,9988;;LINE;0;0;;??;;;
01-1-85871;623;;2022;9;01-1-85871;;29-sep-22;15-jul-22;MARTECH MEDICAL PRODUCTS, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;34,4;13.758,77;0;0;13.758,77;100%;687,98;0;687,98;100%;0%;Marco Montes;1080511;BLA_CONVERSION_INV;01-1-85871;Polymers;Plastics;Polymers Others;;;;01-1-85871;;;MARTECH MEDICAL PRODUCTS, S DE RL DE CV;MEXICO;;USD;19,9988;;LINE;0;0;;??;;;
01-1-85882;623;;2022;9;01-1-85882;;29-sep-22;16-jul-22;SUNPOWER CORPORATION MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;64,59;25.577,83;0;0;25.577,83;100%;1.285,37;0;1.285,37;100%;0%;Samantha Acevedo;1080569;BLA_CONVERSION_INV;01-1-85882;ACES;Adhesives/Sealants;Sealants;;;;01-1-85882;;;SUNPOWER CORPORATION MEXICO, S DE RL DE CV;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
01-1-85884;623;;2022;9;01-1-85884;;29-sep-22;16-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;62,42;24.717,00;0;0;24.717,00;100%;1.242,11;0;1.242,11;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85884;Polymers;Plastics;Injection moulding;;;;01-1-85884;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
01-1-85886;623;;2022;9;01-1-85886;;29-sep-22;16-jul-22;AUTOMOTIVE LIGHTING LLC;1220;;;;Data Conversion Opening balance;1;;182,39;72.222,76;0;0;72.222,76;100%;3.629,38;0;3.629,38;100%;0%;David Oceguera;1080692;BLA_CONVERSION_INV;01-1-85886;Automotive;Automotive Plastics;Compounders & Auto parts;;;;01-1-85886;;;AUTOMOTIVE LIGHTING LLC;AMERICA;;USD;19,8992;;LINE;0;0;;??;;;
01-1-85887;623;;2022;9;01-1-85887;;29-sep-22;16-jul-22;AUTOMOTIVE LIGHTING LLC;1220;;;;Data Conversion Opening balance;1;;322,23;127.200,86;0;0;127.200,86;100%;6.392,26;0;6.392,26;100%;0%;David Oceguera;1080692;BLA_CONVERSION_INV;01-1-85887;Automotive;Automotive Plastics;Compounders & Auto parts;;;;01-1-85887;;;AUTOMOTIVE LIGHTING LLC;AMERICA;;USD;19,8992;;LINE;0;0;;??;;;
01-1-85888;623;;2022;9;01-1-85888;;29-sep-22;16-jul-22;AUTOMOTIVE LIGHTING LLC;1220;;;;Data Conversion Opening balance;1;;91,11;36.079,44;0;0;36.079,44;100%;1.813,11;0;1.813,11;100%;0%;David Oceguera;1080692;BLA_CONVERSION_INV;01-1-85888;Automotive;Automotive Plastics;Compounders & Auto parts;;;;01-1-85888;;;AUTOMOTIVE LIGHTING LLC;AMERICA;;USD;19,8992;;LINE;0;0;;??;;;
01-1-85889;623;;2022;9;01-1-85889;;29-sep-22;16-jul-22;COVIDIEN AG;1220;;;;Data Conversion Opening balance;1;;48,97;19.389,78;0;0;19.389,78;100%;974,4;0;974,4;100%;0%;David Oceguera;1080690;BLA_CONVERSION_INV;01-1-85889;Polymers;Plastics;Injection moulding;;;;01-1-85889;;;COVIDIEN AG;SWITZERLAND;;USD;19,8992;;LINE;0;0;;??;;;
01-1-85892;623;;2022;9;01-1-85892;;29-sep-22;16-jul-22;AVENT, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;37.908,00;37.908,00;0;0;37.908,00;100%;1.905,00;0;1.905,00;100%;0%;David Oceguera;1080593;BLA_CONVERSION_INV;01-1-85892;Polymers;Plastics;Injection moulding;;;;01-1-85892;;;AVENT, S DE RL DE CV;MEXICO;;MXN;19,8992;;LINE;0;0;;??;;;
01-1-85893;623;;2022;9;01-1-85893;;29-sep-22;16-jul-22;AVENT, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;39.359,84;39.359,84;0;0;39.359,84;100%;1.977,96;0;1.977,96;100%;0%;David Oceguera;1080593;BLA_CONVERSION_INV;01-1-85893;Polymers;Plastics;Injection moulding;;;;01-1-85893;;;AVENT, S DE RL DE CV;MEXICO;;MXN;19,8992;;LINE;0;0;;??;;;
01-1-85896;623;;2022;9;01-1-85896;;29-sep-22;19-jul-22;SOPORTE INDUSTRIAL Y COMERCIAL, S DE RL;1220;;;;Data Conversion Opening balance;1;;40,1;15.944,78;0;0;15.944,78;100%;799,59;0;799,59;100%;0%;OFICINA;1080585;BLA_CONVERSION_INV;01-1-85896;Multi-Industry (Others);Other;All Others;;;;01-1-85896;;;SOPORTE INDUSTRIAL Y COMERCIAL, S DE RL;MEXICO;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85900;623;;2022;9;01-1-85900;;29-sep-22;19-jul-22;INDUSTRIAS LA MESA, S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;41.981,33;41.981,33;0;0;41.981,33;100%;2.205,26;0;2.205,26;100%;0%;Christian Valdivia;1080582;BLA_CONVERSION_INV;01-1-85900;Multi-Industry (Others);Other;All Others;;;;01-1-85900;;;INDUSTRIAS LA MESA, S.A. DE C.V.;MEXICO;;MXN;19,9412;;LINE;0;0;;??;;;
01-1-85901;623;;2022;9;01-1-85901;;29-sep-22;19-jul-22;GARCIA AVITIA ALMA VERENICE;1220;;;;Data Conversion Opening balance;1;;92,22;36.672,27;0;0;36.672,27;100%;1.839,02;0;1.839,02;100%;0%;Alfonso Suárez;1080531;BLA_CONVERSION_INV;01-1-85901;Multi-Industry (Others);Distributors;Chemical Distributors;;;;01-1-85901;;;GARCIA AVITIA ALMA VERENICE;MEXICO;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85909;623;;2022;9;01-1-85909;;29-sep-22;19-jul-22;DJO, LLC;1220;;;;Data Conversion Opening balance;1;;709,55;282.253,62;0;0;282.253,62;100%;14.149,28;0;14.149,28;100%;0%;David Oceguera;1080736;BLA_CONVERSION_INV;01-1-85909;Polymers;Plastics;Injection moulding;;;;01-1-85909;;;DJO, LLC;AMERICA;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85913;623;;2022;9;01-1-85913;;29-sep-22;19-jul-22;KATOLEC DE BAJA CALIFORNIA, SA DE CV;1220;;;;Data Conversion Opening balance;1;;33,42;13.288,02;0;0;13.288,02;100%;666,36;0;666,36;100%;0%;David Oceguera;1080553;BLA_CONVERSION_INV;01-1-85913;Automotive;Autoparts;Power Train;;;;01-1-85913;;;KATOLEC DE BAJA CALIFORNIA, SA DE CV;MEXICO;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85915;623;;2022;9;01-1-85915;;29-sep-22;19-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;32,98;13.115,73;0;0;13.115,73;100%;657,72;0;657,72;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85915;Polymers;Plastics;Injection moulding;;;;01-1-85915;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85917;623;;2022;9;01-1-85917;;29-sep-22;19-jul-22;SMITHS MEDICAL ASD, INC;1220;;;;Data Conversion Opening balance;1;;78,94;31.389,44;0;0;31.389,44;100%;1.574,10;0;1.574,10;100%;0%;Samantha Acevedo;1080757;BLA_CONVERSION_INV;01-1-85917;Polymers;Plastics;Injection moulding;;;;01-1-85917;;;SMITHS MEDICAL ASD, INC;IRELAND;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85918;623;;2022;9;01-1-85918;;29-sep-22;19-jul-22;COASTLINE DE MEXICO S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;32,95;13.102,76;0;0;13.102,76;100%;657,07;0;657,07;100%;0%;Alfonso Suárez;1080643;BLA_CONVERSION_INV;01-1-85918;Multi-Industry (Others);Other;All Others;;;;01-1-85918;;;COASTLINE DE MEXICO S.A. DE C.V.;MEXICO;;USD;19,9412;;LINE;0;0;;??;;;
01-1-85922;623;;2022;9;01-1-85922;;29-sep-22;20-jul-22;GAMBRO RENAL PRODUCTS, INC;1220;;;;Data Conversion Opening balance;1;;106,96;42.261,32;0;0;42.261,32;100%;2.223,60;0;2.223,60;100%;0%;Samantha Acevedo;1080710;BLA_CONVERSION_INV;01-1-85922;Polymers;Plastics;Injection moulding;;;;01-1-85922;;;GAMBRO RENAL PRODUCTS, INC;AMERICA;;USD;19,8537;;LINE;0;0;;??;;;
01-1-85931;623;;2022;9;01-1-85931;;29-sep-22;20-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;70,75;27.887,50;0;0;27.887,50;100%;1.404,65;0;1.404,65;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85931;Polymers;Plastics;Injection moulding;;;;01-1-85931;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
01-1-85932;623;;2022;9;01-1-85932;;29-sep-22;20-jul-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;62,56;24.660,48;0;0;24.660,48;100%;1.242,11;0;1.242,11;100%;0%;David Oceguera;1080568;BLA_CONVERSION_INV;01-1-85932;Polymers;Plastics;Injection moulding;;;;01-1-85932;;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
01-1-85934;623;;2022;9;01-1-85934;;29-sep-22;20-jul-22;CO PRODUCTION DE TIJUANA, SA DE CV;1220;;;;Data Conversion Opening balance;1;;58,68;23.131,55;0;0;23.131,55;100%;1.165,10;0;1.165,10;100%;0%;Alfonso Suárez;1080728;BLA_CONVERSION_INV;01-1-85934;Multi-Industry (Others);Metal Working;Metal Working Others;;;;01-1-85934;;;CO PRODUCTION DE TIJUANA, SA DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
01-1-85939;623;;2022;9;01-1-85939;;29-sep-22;20-jul-22;KWANG SUNG ELECTRONICS MEXICO SA DE CV;1220;;;;Data Conversion Opening balance;1;;154,38;60.852,38;0;0;60.852,38;100%;3.065,04;0;3.065,04;100%;0%;Marco Montes;1080638;BLA_CONVERSION_INV;01-1-85939;Polymers;Plastics;Injection moulding;;;;01-1-85939;;;KWANG SUNG ELECTRONICS MEXICO SA DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
01-1-85940;623;;2022;9;01-1-85940;;29-sep-22;20-jul-22;KWANG SUNG ELECTRONICS MEXICO SA DE CV;1220;;;;Data Conversion Opening balance;1;;154,38;60.852,38;0;0;60.852,38;100%;3.065,04;0;3.065,04;100%;0%;Marco Montes;1080638;BLA_CONVERSION_INV;01-1-85940;Polymers;Plastics;Injection moulding;;;;01-1-85940;;;KWANG SUNG ELECTRONICS MEXICO SA DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
01-1-85941;623;;2022;9;01-1-85941;;29-sep-22;20-jul-22;LOCOMOTIVE MANUFACTURING AND SERVICES SA DE CV;1220;;;;Data Conversion Opening balance;1;;162,36;63.998,40;0;0;63.998,40;100%;3.223,50;0;3.223,50;100%;0%;Christian Valdivia;1080795;BLA_CONVERSION_INV;01-1-85941;Multi-Industry (Others);Other;All Others;;;;01-1-85941;;;LOCOMOTIVE MANUFACTURING AND SERVICES SA DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
