                                                                                                                                                          HISTORY OF SALES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Customer;;;;;;;;;;;;;Report Date;10/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Item;;;;;;;;;;;;;User;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesrep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
End Date;10/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Order #;Org Id;Warehouse Id;Year;Month;Invoice Number;Document Number;Invoice GL Date;Invoice Date;Customer Name;Cost Center;Major;Minor;Unique;Item (Product);Quantity Invoiced;U of M;Local Unit Selling Price;Local Sales Amount;Local Unit Cost;Local Fiscal Cost;Local Gross Profit;Gross Profit Margin %;USD Sales Amt;USD Cost of Goods;USD Gross Profit;USD Gross Profit Margin %;VAT;Slsrep Name;Customer #;Tran Type;Sales Order #;IBU;Group IBU;Sub IBU;Pack Code;Purchase Order Info;Item (Product) Code;REFERENCE;Dispatch Date;Dispatch Customer;Dispatch Cust Name;Dispatch Destination;Controlled Product;Currency;Exchange Rate Usd;Incoterm;Line Type;Quantity in KG;UoM Conversion;Transaction Date;Fiscal Number;;;
10-1-24192;604;;2022;9;10-1-24192;;29-sep-22;5-jul-22;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;250,1;100.408,41;0;0;100.408,41;100%;5.011,20;0;5.011,20;100%;0%;María Sánchez;1083977;BLA_CONVERSION_INV;10-1-24192;Care;Personal Care;Personal Care;;;;10-1-24192;;;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;MEXICO;;USD;20,0368;;LINE;0;0;;??;;;
10-1-24193;604;;2022;9;10-1-24193;;29-sep-22;5-jul-22;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;259,36;104.127,24;0;0;104.127,24;100%;5.196,80;0;5.196,80;100%;0%;María Sánchez;1083977;BLA_CONVERSION_INV;10-1-24193;Care;Personal Care;Personal Care;;;;10-1-24193;;;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;MEXICO;;USD;20,0368;;LINE;0;0;;??;;;
10-1-24197;604;;2022;9;10-1-24197;;29-sep-22;5-jul-22;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;290,91;116.794,51;0;0;116.794,51;100%;5.829,00;0;5.829,00;100%;0%;María Sánchez;1083977;BLA_CONVERSION_INV;10-1-24197;Care;Personal Care;Personal Care;;;;10-1-24197;;;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;MEXICO;;USD;20,0368;;LINE;0;0;;??;;;
10-1-24198;604;;2022;9;10-1-24198;;29-sep-22;5-jul-22;UNILEVER MANUFACTURERA, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;529,59;222.614,89;0;0;222.614,89;100%;10.611,22;0;10.611,22;100%;0%;María Sánchez;1084313;BLA_CONVERSION_INV;10-1-24198;Care;Personal Care;Personal Care;;;;10-1-24198;;;UNILEVER MANUFACTURERA, S DE RL DE CV;MEXICO;;USD;20,0368;;LINE;0;0;;??;;;
10-1-24204;604;;2022;9;10-1-24204;;29-sep-22;6-jul-22;NALCO DE MEXICO, S. DE R.L. DE C.V.;1220;;;;Data Conversion Opening balance;1;;204,73;80.927,27;0;0;80.927,27;100%;4.070,44;0;4.070,44;100%;0%;María Sánchez;1084014;BLA_CONVERSION_INV;10-1-24204;Water Treatement / Pulp & Paper;Water Treatment;Other WT service companies;;;;10-1-24204;;;NALCO DE MEXICO, S. DE R.L. DE C.V.;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
10-1-24205;604;;2022;9;10-1-24205;;29-sep-22;6-jul-22;NALCO DE MEXICO, S. DE R.L. DE C.V.;1220;;;;Data Conversion Opening balance;1;;138,28;54.658,77;0;0;54.658,77;100%;2.749,20;0;2.749,20;100%;0%;María Sánchez;1084014;BLA_CONVERSION_INV;10-1-24205;Water Treatement / Pulp & Paper;Water Treatment;Other WT service companies;;;;10-1-24205;;;NALCO DE MEXICO, S. DE R.L. DE C.V.;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
10-1-24206;604;;2022;9;10-1-24206;;29-sep-22;6-jul-22;NALCO DE MEXICO, S. DE R.L. DE C.V.;1220;;;;Data Conversion Opening balance;1;;69,14;27.329,38;0;0;27.329,38;100%;1.374,60;0;1.374,60;100%;0%;María Sánchez;1084014;BLA_CONVERSION_INV;10-1-24206;Water Treatement / Pulp & Paper;Water Treatment;Other WT service companies;;;;10-1-24206;;;NALCO DE MEXICO, S. DE R.L. DE C.V.;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
10-1-24207;604;;2022;9;10-1-24207;;29-sep-22;6-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;687,89;271.910,08;0;0;271.910,08;100%;13.676,40;0;13.676,40;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24207;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24207;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
10-1-24208;604;;2022;9;10-1-24208;;29-sep-22;6-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;242,3;95.778,70;0;0;95.778,70;100%;4.817,43;0;4.817,43;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24208;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24208;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;19,8817;;LINE;0;0;;??;;;
10-1-24225;604;;2022;9;10-1-24225;;29-sep-22;8-jul-22;UNILEVER MANUFACTURERA, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;17,4;6.936,52;0;0;6.936,52;100%;347,42;0;347,42;100%;0%;María Sánchez;1084313;BLA_CONVERSION_INV;10-1-24225;Care;Personal Care;Personal Care;;;;10-1-24225;;;UNILEVER MANUFACTURERA, S DE RL DE CV;MEXICO;;USD;19,9658;;LINE;0;0;;??;;;
10-1-24228;604;;2022;9;10-1-24228;;29-sep-22;8-jul-22;MOLINOS AZTECA SA DE CV;1220;;;;Data Conversion Opening balance;1;;367,77;146.604,88;0;0;146.604,88;100%;7.342,80;0;7.342,80;100%;0%;Hector Avila;1083411;BLA_CONVERSION_INV;10-1-24228;Food & Nutrition;BAKERY & BREAD;BAKERY MIX BLENDERS;;;;10-1-24228;;;MOLINOS AZTECA SA DE CV;MEXICO;;USD;19,9658;;LINE;0;0;;??;;;
10-1-24234;604;;2022;9;10-1-24234;;29-sep-22;9-jul-22;ADITIVOS PARA PAPEL QUIMICA SA DE CV;1220;;;;Data Conversion Opening balance;1;;2.407,65;962.242,47;0;0;962.242,47;100%;48.132,58;0;48.132,58;100%;0%;Marco Montes;1084239;BLA_CONVERSION_INV;10-1-24234;Water Treatement / Pulp & Paper;Pulp & Paper;Pulp & Paper;;;;10-1-24234;;;ADITIVOS PARA PAPEL QUIMICA SA DE CV;MEXICO;;USD;19,9915;;LINE;0;0;;??;;;
10-1-24237;604;;2022;9;10-1-24237;;29-sep-22;9-jul-22;HENKEL CAPITAL SA DE CV;1220;;;;Data Conversion Opening balance;1;;189,39;75.692,62;0;0;75.692,62;100%;3.786,24;0;3.786,24;100%;0%;Diana Cruz;1083818;BLA_CONVERSION_INV;10-1-24237;ACES;Adhesives/Sealants;Adhesives;;;;10-1-24237;;;HENKEL CAPITAL SA DE CV;MEXICO;;USD;19,9915;;LINE;0;0;;??;;;
10-1-24252;604;;2022;9;10-1-24252;;29-sep-22;12-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;240,79;96.382,32;0;0;96.382,32;100%;4.817,43;0;4.817,43;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24252;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24252;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;20,007;;LINE;0;0;;??;;;
10-1-24257;604;;2022;9;10-1-24257;;29-sep-22;13-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;338,5;133.781,47;0;0;133.781,47;100%;6.729,45;0;6.729,45;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24257;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24257;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;19,88;;LINE;0;0;;??;;;
10-1-24258;604;;2022;9;10-1-24258;;29-sep-22;13-jul-22;CLARIANT MEXICO, SA DE CV;1220;;;;Data Conversion Opening balance;1;;367,61;145.283,04;0;0;145.283,04;100%;7.308,00;0;7.308,00;100%;0%;María Sánchez;1084922;BLA_CONVERSION_INV;10-1-24258;Chemical Synthesis;Chemical Synthesis;Chemical Synthesis Others;;;;10-1-24258;;;CLARIANT MEXICO, SA DE CV;MEXICO;;USD;19,88;;LINE;0;0;;??;;;
10-1-24259;604;;2022;9;10-1-24259;;29-sep-22;13-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;122,16;47.885,35;0;0;47.885,35;100%;2.408,72;0;2.408,72;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24259;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24259;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;19,88;;LINE;0;0;;??;;;
10-1-24272;604;;2022;9;10-1-24272;;29-sep-22;14-jul-22;UNILEVER MANUFACTURERA, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;389,91;153.753,60;0;0;153.753,60;100%;7.742,77;0;7.742,77;100%;0%;María Sánchez;1084313;BLA_CONVERSION_INV;10-1-24272;Care;Personal Care;Personal Care;;;;10-1-24272;;;UNILEVER MANUFACTURERA, S DE RL DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
10-1-24275;604;;2022;9;10-1-24275;;29-sep-22;14-jul-22;COMERCIALIZADORA DE LACTEOS Y DERIVADOS SA DE CV;1220;;;;Data Conversion Opening balance;1;;38,37;15.129,58;0;0;15.129,58;100%;761,9;0;761,9;100%;0%;Angelina Araujo;1083827;BLA_CONVERSION_INV;10-1-24275;Food & Nutrition;DAIRY & ICE CREAM;DAIRY CONSUMER PRODUCTS;;;;10-1-24275;;;COMERCIALIZADORA DE LACTEOS Y DERIVADOS SA DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
10-1-24277;604;;2022;9;10-1-24277;;29-sep-22;14-jul-22;BUNGE COMERCIAL, SA DE CV;1220;;;;Data Conversion Opening balance;1;;22,66;8.935,97;0;0;8.935,97;100%;450;0;450;100%;0%;Jorge Carranza;1084202;BLA_CONVERSION_INV;10-1-24277;Food & Nutrition;BAKERY & BREAD;BAKERY MIX BLENDERS;;;;10-1-24277;;;BUNGE COMERCIAL, SA DE CV;MEXICO;;USD;19,8577;;LINE;0;0;;??;;;
10-1-24285;604;;2022;9;10-1-24285;;29-sep-22;15-jul-22;HIGH PROTEIN DE MEXICO SA DE CV;1220;;;;Data Conversion Opening balance;1;;51,86;20.739,56;0;0;20.739,56;100%;1.037,04;0;1.037,04;100%;0%;Erika Garcia;1083875;BLA_CONVERSION_INV;10-1-24285;Food & Nutrition;INGREDIENT PRODUCER;BLENDERS OTHERS;;;;10-1-24285;;;HIGH PROTEIN DE MEXICO SA DE CV;MEXICO;;USD;19,9988;;LINE;0;0;;??;;;
10-1-24294;604;;2022;9;10-1-24294;;29-sep-22;16-jul-22;SC JOHNSON EUROPE SARL;1220;;;;Data Conversion Opening balance;1;;89,66;35.504,15;0;0;35.504,15;100%;1.784,20;0;1.784,20;100%;0%;María Sánchez;1089632;BLA_CONVERSION_INV;10-1-24294;Care;Cleaning;Cleaning Others;;;;10-1-24294;;;SC JOHNSON EUROPE SARL;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
10-1-24295;604;;2022;9;10-1-24295;;29-sep-22;16-jul-22;INDUSTRIAS ALIMENTICIAS FABP SA DE CV;1220;;;;Data Conversion Opening balance;1;;27,2;10.768,85;0;0;10.768,85;100%;541,17;0;541,17;100%;0%;Angelina Araujo;1083738;BLA_CONVERSION_INV;10-1-24295;Food & Nutrition;INGREDIENT PRODUCER;BLENDERS OTHERS;;;;10-1-24295;;;INDUSTRIAS ALIMENTICIAS FABP SA DE CV;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
10-1-24296;604;;2022;9;10-1-24296;;29-sep-22;16-jul-22;QUALAMEX SA DE CV;1220;;;;Data Conversion Opening balance;1;;31,48;12.464,86;0;0;12.464,86;100%;626,4;0;626,4;100%;0%;Angelina Araujo;1084646;BLA_CONVERSION_INV;10-1-24296;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24296;;;QUALAMEX SA DE CV;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
10-1-24297;604;;2022;9;10-1-24297;;29-sep-22;16-jul-22;SC JOHNSON EUROPE SARL;1220;;;;Data Conversion Opening balance;1;;2.239,45;847.174,61;0;0;847.174,61;100%;42.573,30;0;42.573,30;100%;0%;María Sánchez;1089632;BLA_CONVERSION_INV;10-1-24297;Care;Cleaning;Cleaning Others;;;;10-1-24297;;;SC JOHNSON EUROPE SARL;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
10-1-24305;604;;2022;9;10-1-24305;;29-sep-22;16-jul-22;BRASKEM IDESA SAPI;1220;;;;Data Conversion Opening balance;1;;2.595,89;1.027.916,86;0;0;1.027.916,86;100%;51.656,19;0;51.656,19;100%;0%;José Santana;1083884;BLA_CONVERSION_INV;10-1-24305;Oil & Gas & Lubricants;Downstream;Chemical Plants;;;;10-1-24305;;;BRASKEM IDESA SAPI;MEXICO;;USD;19,8992;;LINE;0;0;;??;;;
10-1-24310;604;;2022;9;10-1-24310;;29-sep-22;20-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;186,32;73.440,82;0;0;73.440,82;100%;3.699,10;0;3.699,10;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24310;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24310;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
10-1-24311;604;;2022;9;10-1-24311;;29-sep-22;20-jul-22;HIGH PROTEIN DE MEXICO SA DE CV;1220;;;;Data Conversion Opening balance;1;;149,24;58.825,12;0;0;58.825,12;100%;2.962,93;0;2.962,93;100%;0%;Erika Garcia;1083875;BLA_CONVERSION_INV;10-1-24311;Food & Nutrition;INGREDIENT PRODUCER;BLENDERS OTHERS;;;;10-1-24311;;;HIGH PROTEIN DE MEXICO SA DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
10-1-24316;604;;2022;9;10-1-24316;;29-sep-22;20-jul-22;HENKEL CAPITAL SA DE CV;1220;;;;Data Conversion Opening balance;1;;190,71;75.170,87;0;0;75.170,87;100%;3.786,24;0;3.786,24;100%;0%;Diana Cruz;1083818;BLA_CONVERSION_INV;10-1-24316;ACES;Adhesives/Sealants;Adhesives;;;;10-1-24316;;;HENKEL CAPITAL SA DE CV;MEXICO;;USD;19,8537;;LINE;0;0;;??;;;
10-1-24322;604;;2022;9;10-1-24322;;29-sep-22;22-jul-22;ALVA-MEX QUIMICA, S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;839,4;335.759,60;0;0;335.759,60;100%;16.787,98;0;16.787,98;100%;0%;Adriana Vilchis;1083967;BLA_CONVERSION_INV;10-1-24322;ACES;Coatings;Multi Coatings;;;;10-1-24322;;;ALVA-MEX QUIMICA, S.A. DE C.V.;MEXICO;;USD;20;;LINE;0;0;;??;;;
10-1-24331;604;;2022;9;10-1-24331;;29-sep-22;23-jul-22;AJEMEX, S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;457,03;186.315,74;0;0;186.315,74;100%;9.227,80;0;9.227,80;100%;0%;Hector Avila;1083970;BLA_CONVERSION_INV;10-1-24331;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24331;;;AJEMEX, S.A. DE C.V.;MEXICO;;USD;20,1907;;LINE;0;0;;??;;;
10-1-24333;604;;2022;9;10-1-24333;;29-sep-22;23-jul-22;JUGOS DEL VALLE SAPI DE CV;1220;;;;Data Conversion Opening balance;1;;244,75;99.774,36;0;0;99.774,36;100%;4.941,60;0;4.941,60;100%;0%;Hector Avila;1083459;BLA_CONVERSION_INV;10-1-24333;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24333;;;JUGOS DEL VALLE SAPI DE CV;MEXICO;;USD;20,1907;;LINE;0;0;;??;;;
10-1-24337;604;;2022;9;10-1-24337;;29-sep-22;23-jul-22;ECOLAB S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;383,3;156.259,26;0;0;156.259,26;100%;7.739,17;0;7.739,17;100%;0%;María Sánchez;1083384;BLA_CONVERSION_INV;10-1-24337;Care;Cleaning;Industrial & Institutional Cleaning;;;;10-1-24337;;;ECOLAB S DE RL DE CV;MEXICO;;USD;20,1907;;LINE;0;0;;??;;;
10-1-24340;604;;2022;9;10-1-24340;;29-sep-22;23-jul-22;HENKEL CAPITAL SA DE CV;1220;;;;Data Conversion Opening balance;1;;134,34;54.766,06;0;0;54.766,06;100%;2.712,44;0;2.712,44;100%;0%;Diana Cruz;1083818;BLA_CONVERSION_INV;10-1-24340;ACES;Adhesives/Sealants;Adhesives;;;;10-1-24340;;;HENKEL CAPITAL SA DE CV;MEXICO;;USD;20,1907;;LINE;0;0;;??;;;
10-1-24342;604;;2022;9;10-1-24342;;29-sep-22;23-jul-22;COMERCIAL IMPORTADORA S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;1.307,57;533.048,01;0;0;533.048,01;100%;26.400,67;0;26.400,67;100%;0%;Viviana Rodríguez;1084984;BLA_CONVERSION_INV;10-1-24342;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;;;;10-1-24342;;;COMERCIAL IMPORTADORA S DE RL DE CV;MEXICO;;USD;20,1907;;LINE;0;0;;??;;;
10-1-24357;604;;2022;9;10-1-24357;;29-sep-22;26-jul-22;JUGOS DEL VALLE SAPI DE CV;1220;;;;Data Conversion Opening balance;1;;533,41;227.246,58;0;0;227.246,58;100%;10.764,80;0;10.764,80;100%;0%;Hector Avila;1083459;BLA_CONVERSION_INV;10-1-24357;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24357;;;JUGOS DEL VALLE SAPI DE CV;MEXICO;;USD;20,1812;;LINE;0;0;;??;;;
10-1-24358;604;;2022;9;10-1-24358;;29-sep-22;26-jul-22;JUGOS DEL VALLE SAPI DE CV;1220;;;;Data Conversion Opening balance;1;;295,59;120.386,91;0;0;120.386,91;100%;5.965,30;0;5.965,30;100%;0%;Hector Avila;1083459;BLA_CONVERSION_INV;10-1-24358;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24358;;;JUGOS DEL VALLE SAPI DE CV;MEXICO;;USD;20,1812;;LINE;0;0;;??;;;
10-1-24360;604;;2022;9;10-1-24360;;29-sep-22;26-jul-22;JUGOS DEL VALLE SAPI DE CV;1220;;;;Data Conversion Opening balance;1;;28,45;11.588,05;0;0;11.588,05;100%;574,2;0;574,2;100%;0%;Hector Avila;1083459;BLA_CONVERSION_INV;10-1-24360;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24360;;;JUGOS DEL VALLE SAPI DE CV;MEXICO;;USD;20,1812;;LINE;0;0;;??;;;
10-1-24361;604;;2022;9;10-1-24361;;29-sep-22;27-jul-22;COMERCIAL IMPORTADORA S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;1.344,67;539.150,03;0;0;539.150,03;100%;26.925,46;0;26.925,46;100%;0%;Viviana Rodríguez;1084984;BLA_CONVERSION_INV;10-1-24361;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;;;;10-1-24361;;;COMERCIAL IMPORTADORA S DE RL DE CV;MEXICO;;USD;20,0238;;LINE;0;0;;??;;;
10-1-24362;604;;2022;9;10-1-24362;;29-sep-22;27-jul-22;MONDELEZ MEXICO, S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;309,32;124.024,22;0;0;124.024,22;100%;6.193,84;0;6.193,84;100%;0%;Jorge Carranza;1084449;BLA_CONVERSION_INV;10-1-24362;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24362;;;MONDELEZ MEXICO, S DE RL DE CV;MEXICO;;USD;20,0238;;LINE;0;0;;??;;;
10-1-24363;604;;2022;9;10-1-24363;;29-sep-22;27-jul-22;BUNGE COMERCIAL, SA DE CV;1220;;;;Data Conversion Opening balance;1;;280,17;112.333,52;0;0;112.333,52;100%;5.610,00;0;5.610,00;100%;0%;Jorge Carranza;1084202;BLA_CONVERSION_INV;10-1-24363;Food & Nutrition;BAKERY & BREAD;BAKERY MIX BLENDERS;;;;10-1-24363;;;BUNGE COMERCIAL, SA DE CV;MEXICO;;USD;20,0238;;LINE;0;0;;??;;;
10-1-24370;604;;2022;9;10-1-24370;;29-sep-22;27-jul-22;PURATOS DE MEXICO,SA DE CV;1220;;;;Data Conversion Opening balance;1;;86,9;34.841,41;0;0;34.841,41;100%;1.740,00;0;1.740,00;100%;0%;Angelina Araujo;1084327;BLA_CONVERSION_INV;10-1-24370;Food & Nutrition;BAKERY & BREAD;BAKERY MIX BLENDERS;;;;10-1-24370;;;PURATOS DE MEXICO,SA DE CV;MEXICO;;USD;20,0238;;LINE;0;0;;??;;;
10-1-24371;604;;2022;9;10-1-24371;;29-sep-22;27-jul-22;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;417,1;167.238,78;0;0;167.238,78;100%;8.352,00;0;8.352,00;100%;0%;María Sánchez;1083977;BLA_CONVERSION_INV;10-1-24371;Care;Personal Care;Personal Care;;;;10-1-24371;;;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;MEXICO;;USD;20,0238;;LINE;0;0;;??;;;
10-1-24374;604;;2022;9;10-1-24374;;29-sep-22;28-jul-22;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;417,09;167.244,62;0;0;167.244,62;100%;8.352,00;0;8.352,00;100%;0%;María Sánchez;1083977;BLA_CONVERSION_INV;10-1-24374;Care;Personal Care;Personal Care;;;;10-1-24374;;;BCPE DIAMOND MEXICO HOLDCO S DE RL DE CV;MEXICO;;USD;20,0245;;LINE;0;0;;??;;;
10-1-24376;604;;2022;9;10-1-24376;;29-sep-22;28-jul-22;KERRY INGREDIENTS (DE MEXICO) SA DE CV;1220;;;;Data Conversion Opening balance;1;;326,72;131.008,29;0;0;131.008,29;100%;6.542,40;0;6.542,40;100%;0%;Jorge Carranza;1084433;BLA_CONVERSION_INV;10-1-24376;Food & Nutrition;INGREDIENT PRODUCER;OTHER INGREDIENT PRODUCERS;;;;10-1-24376;;;KERRY INGREDIENTS (DE MEXICO) SA DE CV;MEXICO;;USD;20,0245;;LINE;0;0;;??;;;
10-1-24380;604;;2022;9;10-1-24380;;29-sep-22;29-jul-22;SCHERING PLOUGH SA DE CV;1220;;;;Data Conversion Opening balance;1;;140,84;56.206,89;0;0;56.206,89;100%;2.813,58;0;2.813,58;100%;0%;María Sánchez;1084384;BLA_CONVERSION_INV;10-1-24380;Care;Pharma;Pharma Others;;;;10-1-24380;;;SCHERING PLOUGH SA DE CV;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
10-1-24381;604;;2022;9;10-1-24381;;29-sep-22;29-jul-22;ALVA-MEX QUIMICA, S.A. DE C.V.;1220;;;;Data Conversion Opening balance;1;;836,42;333.800,09;0;0;333.800,09;100%;16.709,22;0;16.709,22;100%;0%;Adriana Vilchis;1083967;BLA_CONVERSION_INV;10-1-24381;ACES;Coatings;Multi Coatings;;;;10-1-24381;;;ALVA-MEX QUIMICA, S.A. DE C.V.;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
10-1-24382;604;;2022;9;10-1-24382;;29-sep-22;29-jul-22;BRASKEM IDESA SAPI;1220;;;;Data Conversion Opening balance;1;;2.585,78;1.031.935,71;0;0;1.031.935,71;100%;51.656,19;0;51.656,19;100%;0%;José Santana;1083884;BLA_CONVERSION_INV;10-1-24382;Oil & Gas & Lubricants;Downstream;Chemical Plants;;;;10-1-24382;;;BRASKEM IDESA SAPI;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
10-1-24383;604;;2022;9;10-1-24383;;29-sep-22;29-jul-22;COMERCIAL IMPORTADORA S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;1.368,54;546.155,80;0;0;546.155,80;100%;27.339,23;0;27.339,23;100%;0%;Viviana Rodríguez;1084984;BLA_CONVERSION_INV;10-1-24383;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;;;;10-1-24383;;;COMERCIAL IMPORTADORA S DE RL DE CV;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
10-1-24388;604;;2022;9;10-1-24388;;29-sep-22;29-jul-22;ROHM AND HAAS MEXICO,S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;22,78;8.690,00;0;0;8.690,00;100%;435;0;435;100%;0%;Diana Cruz;1084569;BLA_CONVERSION_INV;10-1-24388;ACES;ACES Others;ACES Others;;;;10-1-24388;;;ROHM AND HAAS MEXICO,S DE RL DE CV;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
10-1-24389;604;;2022;9;10-1-24389;;29-sep-22;29-jul-22;ROHM AND HAAS MEXICO,S DE RL DE CV;1220;;;;Data Conversion Opening balance;1;;22,78;8.690,00;0;0;8.690,00;100%;435;0;435;100%;0%;Diana Cruz;1084569;BLA_CONVERSION_INV;10-1-24389;ACES;ACES Others;ACES Others;;;;10-1-24389;;;ROHM AND HAAS MEXICO,S DE RL DE CV;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
10-1-24390;604;;2022;9;10-1-24390;;29-sep-22;29-jul-22;JUGOS DEL VALLE SAPI DE CV;1220;;;;Data Conversion Opening balance;1;;361,76;144.369,78;0;0;144.369,78;100%;7.226,80;0;7.226,80;100%;0%;Hector Avila;1083459;BLA_CONVERSION_INV;10-1-24390;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;;;;10-1-24390;;;JUGOS DEL VALLE SAPI DE CV;MEXICO;;USD;19,977;;LINE;0;0;;??;;;
